ga_avgSessionDuration,ga_avgTimeOnPage,ga_bounceRate,ga_browser,ga_date,ga_deviceCategory,ga_exitRate,ga_newUsers,ga_operatingSystem,ga_pageviews,ga_pageviewsPerSession,ga_sessions,ga_sessionsPerUser,ga_users,isDataGolden,view_id
54.0,108.0,50.0,Safari,2023-01-25,desktop,66.66666666666666,2,Macintosh,3,1.5,2,1.0,2,True,219096830
21.692307692307693,46.833333333333336,76.92307692307693,Chrome,2023-01-25,desktop,68.42105263157895,12,Windows,19,1.4615384615384617,13,1.0,13,True,219096830
0.0,0.0,100.0,Edge,2023-01-25,desktop,100.0,1,Windows,1,1.0,1,1.0,1,True,219096830
89.0,57.21428571428572,55.55555555555556,Chrome,2023-01-25,mobile,39.130434782608695,6,Android,23,2.555555555555556,9,1.2857142857142858,7,True,219096830
15.0,15.0,50.0,Samsung Internet,2023-01-25,mobile,50.0,3,Android,8,2.0,4,1.3333333333333333,3,True,219096830
37.0,18.5,0.0,Chrome,2023-01-25,mobile,33.33333333333333,1,iOS,3,3.0,1,1.0,1,True,219096830
28.25,32.214285714285715,37.5,Safari,2023-01-25,mobile,53.333333333333336,11,iOS,30,1.875,16,1.4545454545454546,11,True,219096830
0.0,0.0,100.0,Chrome,2023-01-25,tablet,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
164.0,40.75,0.0,Chrome,2023-01-26,desktop,20.0,1,Macintosh,5,5.0,1,1.0,1,True,219096830
272.0,68.0,0.0,Chrome,2023-01-26,desktop,20.0,1,Windows,5,5.0,1,1.0,1,True,219096830
26.33333333333333,16.2,33.33333333333333,Chrome,2023-01-26,mobile,37.5,3,Android,8,2.6666666666666665,3,1.0,3,True,219096830
0.0,0.0,100.0,Opera,2023-01-26,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
1635.0,1635.0,0.0,Chrome,2023-01-26,mobile,50.0,1,iOS,2,2.0,1,1.0,1,True,219096830
49.27272727272727,45.16666666666666,45.45454545454545,Safari,2023-01-26,mobile,47.82608695652174,9,iOS,23,2.090909090909091,11,1.1,10,True,219096830
3.0,15.0,80.0,Chrome,2023-01-27,desktop,83.33333333333334,4,Windows,6,1.2,5,1.25,4,True,219096830
0.0,0.0,100.0,Android Webview,2023-01-27,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
27.454545454545453,50.333333333333336,45.45454545454545,Chrome,2023-01-27,mobile,64.70588235294117,8,Android,17,1.5454545454545454,11,1.375,8,True,219096830
46.0,46.0,0.0,Samsung Internet,2023-01-27,mobile,50.0,0,Android,2,2.0,1,1.0,1,True,219096830
44.5,14.666666666666666,0.0,Chrome,2023-01-27,mobile,25.0,2,iOS,8,4.0,2,1.0,2,True,219096830
118.33333333333331,118.33333333333331,33.33333333333333,Safari,2023-01-27,mobile,50.0,12,iOS,24,2.0,12,1.0,12,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-01-27,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
30.5,15.0,50.0,Safari,2023-01-27,tablet,33.33333333333333,1,iOS,6,3.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Chrome,2023-01-28,desktop,100.0,2,Windows,3,1.0,3,1.0,3,True,219096830
0.0,0.0,100.0,Edge,2023-01-28,desktop,100.0,1,Windows,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Android Webview,2023-01-28,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
72.5,72.25,25.0,Chrome,2023-01-28,mobile,50.0,3,Android,8,2.0,4,1.0,4,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-01-28,mobile,100.0,2,Android,2,1.0,2,1.0,2,True,219096830
25.5,26.0,50.0,Chrome,2023-01-28,mobile,50.0,2,iOS,4,2.0,2,1.0,2,True,219096830
109.46666666666668,65.72,33.33333333333333,Safari,2023-01-28,mobile,37.5,10,iOS,40,2.6666666666666665,15,1.3636363636363635,11,True,219096830
36.0,18.0,0.0,Safari (in-app),2023-01-28,mobile,33.33333333333333,1,iOS,3,3.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Safari,2023-01-28,tablet,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
41.0,61.5,66.66666666666666,Chrome,2023-01-29,desktop,60.0,2,Macintosh,5,1.6666666666666667,3,1.0,3,True,219096830
81.0,81.0,0.0,Chrome,2023-01-29,desktop,50.0,1,Windows,2,2.0,1,1.0,1,True,219096830
171.0,68.4,50.0,Chrome,2023-01-29,mobile,28.57142857142857,2,Android,7,3.5,2,1.0,2,True,219096830
0.0,0.0,100.0,Chrome,2023-01-29,mobile,100.0,3,iOS,3,1.0,3,1.0,3,True,219096830
69.78947368421052,60.27272727272727,52.63157894736842,Safari,2023-01-29,mobile,46.34146341463415,13,iOS,41,2.1578947368421053,19,1.2666666666666666,15,True,219096830
44.0,44.0,50.0,Safari,2023-01-29,tablet,50.0,1,iOS,4,2.0,2,1.0,2,True,219096830
3.0,6.0,50.0,Chrome,2023-01-30,desktop,66.66666666666666,2,Macintosh,3,1.5,2,1.0,2,True,219096830
0.0,0.0,100.0,Safari,2023-01-30,desktop,100.0,2,Macintosh,2,1.0,2,1.0,2,True,219096830
144.33333333333334,81.0625,33.33333333333333,Chrome,2023-01-30,desktop,36.0,6,Windows,25,2.7777777777777777,9,1.125,8,True,219096830
38.25,38.25,50.0,Chrome,2023-01-30,mobile,50.0,4,Android,8,2.0,4,1.0,4,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-01-30,mobile,100.0,1,Android,2,1.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Chrome,2023-01-30,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
46.388888888888886,26.09375,55.55555555555556,Safari,2023-01-30,mobile,36.0,15,iOS,50,2.7777777777777777,18,1.125,16,True,219096830
0.0,0.0,100.0,Chrome,2023-01-31,desktop,100.0,1,(not set),1,1.0,1,1.0,1,True,219096830
255.0,63.833333333333336,0.0,Chrome,2023-01-31,desktop,20.0,3,Macintosh,15,5.0,3,1.0,3,True,219096830
5.5,11.0,50.0,Safari,2023-01-31,desktop,66.66666666666666,2,Macintosh,3,1.5,2,1.0,2,True,219096830
60.18181818181818,30.13636363636364,36.36363636363637,Chrome,2023-01-31,desktop,33.33333333333333,8,Windows,33,3.0,11,1.1,10,True,219096830
0.0,0.0,100.0,Android Webview,2023-01-31,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
62.66666666666666,188.0,66.66666666666666,Chrome,2023-01-31,mobile,75.0,4,Android,8,1.3333333333333333,6,1.5,4,True,219096830
61.0,15.25,0.0,Samsung Internet,2023-01-31,mobile,20.0,1,Android,5,5.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-01-31,mobile,100.0,0,iOS,1,1.0,1,1.0,1,True,219096830
168.38095238095238,141.48,57.14285714285714,Safari,2023-01-31,mobile,45.65217391304348,16,iOS,46,2.1904761904761907,21,1.1666666666666667,18,True,219096830
0.0,0.0,100.0,Chrome,2023-02-01,desktop,100.0,1,(not set),1,1.0,1,1.0,1,True,219096830
22.8,22.8,60.0,Chrome,2023-02-01,desktop,50.0,4,Windows,10,2.0,5,1.0,5,True,219096830
0.0,0.0,100.0,Android Webview,2023-02-01,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
67.5,81.0,50.0,Chrome,2023-02-01,mobile,54.54545454545454,6,Android,11,1.8333333333333333,6,1.0,6,True,219096830
281.8,108.3846153846154,20.0,Samsung Internet,2023-02-01,mobile,27.77777777777778,3,Android,18,3.6,5,1.25,4,True,219096830
36.0,36.0,0.0,Chrome,2023-02-01,mobile,50.0,1,iOS,2,2.0,1,1.0,1,True,219096830
50.63157894736842,60.1875,57.89473684210527,Safari,2023-02-01,mobile,54.285714285714285,10,iOS,35,1.8421052631578947,19,1.3571428571428572,14,True,219096830
18.0,9.0,0.0,Safari (in-app),2023-02-01,mobile,33.33333333333333,1,iOS,3,3.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-01,tablet,100.0,3,Android,4,1.0,4,1.3333333333333333,3,True,219096830
0.0,0.0,100.0,Chrome,2023-02-02,desktop,100.0,2,Chrome OS,2,1.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Chrome,2023-02-02,desktop,100.0,0,Linux,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-02,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
118.0,59.0,0.0,Safari,2023-02-02,desktop,33.33333333333333,2,Macintosh,6,3.0,2,1.0,2,True,219096830
74.57142857142857,58.22222222222222,57.14285714285714,Chrome,2023-02-02,desktop,43.75,6,Windows,16,2.2857142857142856,7,1.1666666666666667,6,True,219096830
0.0,0.0,100.0,Firefox,2023-02-02,desktop,100.0,1,Windows,1,1.0,1,1.0,1,True,219096830
54.142857142857146,23.75,42.85714285714285,Chrome,2023-02-02,mobile,30.434782608695656,7,Android,23,3.2857142857142856,7,1.0,7,True,219096830
46.6,46.4,40.0,Samsung Internet,2023-02-02,mobile,50.0,2,Android,10,2.0,5,1.6666666666666667,3,True,219096830
27.0,27.0,50.0,Chrome,2023-02-02,mobile,50.0,2,iOS,4,2.0,2,1.0,2,True,219096830
219.5625,130.14814814814815,43.75,Safari,2023-02-02,mobile,37.2093023255814,15,iOS,43,2.6875,16,1.0,16,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-02,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-03,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
356.0,96.9090909090909,0.0,Chrome,2023-02-03,desktop,21.428571428571427,2,Macintosh,14,4.666666666666667,3,1.5,2,True,219096830
0.0,0.0,100.0,Firefox,2023-02-03,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
40.0,20.0,50.0,Safari,2023-02-03,desktop,33.33333333333333,2,Macintosh,6,3.0,2,1.0,2,True,219096830
72.11764705882354,94.23076923076924,52.94117647058824,Chrome,2023-02-03,desktop,56.66666666666666,12,Windows,30,1.7647058823529411,17,1.2142857142857142,14,True,219096830
43.85714285714285,38.375,28.57142857142857,Chrome,2023-02-03,mobile,46.66666666666666,7,Android,15,2.142857142857143,7,1.0,7,True,219096830
13.6,13.6,60.0,Samsung Internet,2023-02-03,mobile,50.0,4,Android,10,2.0,5,1.0,5,True,219096830
0.0,0.0,100.0,Chrome,2023-02-03,mobile,100.0,3,iOS,3,1.0,3,1.0,3,True,219096830
120.8076923076923,108.24137931034484,61.53846153846154,Safari,2023-02-03,mobile,47.27272727272727,21,iOS,55,2.1153846153846154,26,1.0833333333333333,24,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-03,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-03,tablet,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Safari,2023-02-03,tablet,100.0,0,iOS,1,1.0,1,1.0,1,True,219096830
360.0,239.66666666666663,50.0,Safari,2023-02-04,desktop,40.0,2,Macintosh,5,2.5,2,1.0,2,True,219096830
246.7142857142857,78.5909090909091,28.57142857142857,Chrome,2023-02-04,desktop,24.13793103448276,6,Windows,29,4.142857142857143,7,1.1666666666666667,6,True,219096830
47.4,36.53846153846154,40.0,Chrome,2023-02-04,mobile,43.47826086956522,5,Android,23,2.3,10,1.1111111111111112,9,True,219096830
23.33333333333333,17.5,0.0,Chrome,2023-02-04,mobile,42.85714285714285,3,iOS,7,2.333333333333333,3,1.0,3,True,219096830
207.58333333333331,146.47058823529412,25.0,Safari,2023-02-04,mobile,41.37931034482759,11,iOS,29,2.4166666666666665,12,1.0909090909090908,11,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-04,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-05,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
13.5,27.0,50.0,Chrome,2023-02-05,desktop,66.66666666666666,1,Macintosh,3,1.5,2,2.0,1,True,219096830
0.0,0.0,100.0,Safari,2023-02-05,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
5.0,10.0,50.0,Chrome,2023-02-05,desktop,66.66666666666666,2,Windows,3,1.5,2,1.0,2,True,219096830
115.0,51.22222222222222,50.0,Chrome,2023-02-05,mobile,30.76923076923077,4,Android,13,3.25,4,1.0,4,True,219096830
101.4,46.18181818181818,60.0,Chrome,2023-02-05,mobile,31.25,2,iOS,16,3.2,5,1.6666666666666667,3,True,219096830
37.61538461538461,22.181818181818183,46.15384615384615,Safari,2023-02-05,mobile,37.142857142857146,10,iOS,35,2.6923076923076925,13,1.181818181818182,11,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-05,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-06,desktop,100.0,0,Macintosh,1,1.0,1,1.0,1,True,219096830
16.0,16.0,0.0,Firefox,2023-02-06,desktop,50.0,1,Macintosh,2,2.0,1,1.0,1,True,219096830
5.0,5.0,0.0,Safari,2023-02-06,desktop,50.0,1,Macintosh,2,2.0,1,1.0,1,True,219096830
2.0,8.0,75.0,Chrome,2023-02-06,desktop,80.0,3,Windows,5,1.25,4,1.0,4,True,219096830
234.0,41.294117647058826,0.0,Edge,2023-02-06,desktop,15.0,1,Windows,20,6.666666666666667,3,3.0,1,True,219096830
0.0,0.0,100.0,Firefox,2023-02-06,desktop,100.0,2,Windows,2,1.0,2,1.0,2,True,219096830
52.11111111111112,42.63636363636363,44.44444444444444,Chrome,2023-02-06,mobile,45.0,9,Android,20,2.2222222222222223,9,1.0,9,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-02-06,mobile,100.0,0,Android,2,1.0,2,1.0,2,True,219096830
10.666666666666666,15.5,66.66666666666666,Chrome,2023-02-06,mobile,60.0,2,iOS,5,1.6666666666666667,3,1.5,2,True,219096830
60.46666666666667,151.16666666666666,66.66666666666666,Safari,2023-02-06,mobile,71.42857142857143,10,iOS,21,1.4,15,1.1538461538461535,13,True,219096830
0.0,0.0,100.0,Chrome,2023-02-07,desktop,100.0,1,(not set),1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Safari,2023-02-07,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
23.714285714285715,27.5,42.85714285714285,Chrome,2023-02-07,desktop,53.84615384615385,3,Windows,13,1.8571428571428568,7,1.4,5,True,219096830
48.85714285714285,37.888888888888886,64.28571428571429,Chrome,2023-02-07,mobile,43.75,13,Android,32,2.2857142857142856,14,1.0,14,True,219096830
345.5,115.0,0.0,Chrome,2023-02-07,mobile,25.0,2,iOS,8,4.0,2,1.0,2,True,219096830
54.16666666666666,97.6,66.66666666666666,Safari,2023-02-07,mobile,64.28571428571429,14,iOS,28,1.5555555555555556,18,1.2,15,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-07,mobile,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-07,tablet,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Safari,2023-02-07,tablet,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-08,desktop,100.0,1,(not set),1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-08,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
43.0,32.25,33.33333333333333,Safari,2023-02-08,desktop,42.85714285714285,3,Macintosh,7,2.333333333333333,3,1.0,3,True,219096830
1.2857142857142858,9.0,85.71428571428571,Chrome,2023-02-08,desktop,87.5,5,Windows,8,1.1428571428571428,7,1.4,5,True,219096830
240.0,80.0,0.0,Edge,2023-02-08,desktop,25.0,1,Windows,8,4.0,2,2.0,1,True,219096830
38.44444444444444,24.642857142857142,55.55555555555556,Chrome,2023-02-08,mobile,39.130434782608695,7,Android,23,2.555555555555556,9,1.2857142857142858,7,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-02-08,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
295.0,221.0,33.33333333333333,Chrome,2023-02-08,mobile,42.85714285714285,1,iOS,7,2.333333333333333,3,3.0,1,True,219096830
42.0,74.55555555555556,68.75,Safari,2023-02-08,mobile,64.0,14,iOS,25,1.5625,16,1.0666666666666669,15,True,219096830
0.0,0.0,100.0,Safari,2023-02-08,tablet,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-09,desktop,100.0,2,Macintosh,2,1.0,2,1.0,2,True,219096830
44.0,44.0,0.0,Safari,2023-02-09,desktop,50.0,1,Macintosh,2,2.0,1,1.0,1,True,219096830
703.4666666666667,620.7058823529412,53.333333333333336,Chrome,2023-02-09,desktop,46.875,9,Windows,32,2.1333333333333333,15,1.5,10,True,219096830
0.0,0.0,100.0,Edge,2023-02-09,desktop,100.0,1,Windows,1,1.0,1,1.0,1,True,219096830
59.0,59.0,0.0,Opera,2023-02-09,desktop,50.0,1,Windows,2,2.0,1,1.0,1,True,219096830
60.75,60.875,37.5,Chrome,2023-02-09,mobile,50.0,6,Android,16,2.0,8,1.1428571428571428,7,True,219096830
135.0,30.11111111111111,0.0,Chrome,2023-02-09,mobile,18.181818181818183,2,iOS,11,5.5,2,1.0,2,True,219096830
30.83333333333333,26.285714285714285,50.0,Safari,2023-02-09,mobile,46.15384615384615,8,iOS,26,2.1666666666666665,12,1.2,10,True,219096830
11.2,6.222222222222222,80.0,Chrome,2023-02-10,desktop,35.714285714285715,4,Macintosh,14,2.8,5,1.25,4,True,219096830
12.0,12.0,0.0,Safari,2023-02-10,desktop,50.0,1,Macintosh,2,2.0,1,1.0,1,True,219096830
74.78571428571429,349.0,78.57142857142857,Chrome,2023-02-10,desktop,82.35294117647058,10,Windows,17,1.2142857142857142,14,1.1666666666666667,12,True,219096830
126.5,84.33333333333333,50.0,Edge,2023-02-10,desktop,40.0,4,Windows,10,2.5,4,1.0,4,True,219096830
0.0,0.0,100.0,Opera,2023-02-10,desktop,100.0,1,Windows,1,1.0,1,1.0,1,True,219096830
17.625,35.25,87.5,Chrome,2023-02-10,mobile,66.66666666666666,4,Android,12,1.5,8,1.3333333333333333,6,True,219096830
106.8,164.30769230769232,60.0,Safari,2023-02-10,mobile,60.60606060606061,15,iOS,33,1.65,20,1.25,16,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-10,tablet,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-11,desktop,100.0,0,Macintosh,2,1.0,2,2.0,1,True,219096830
0.0,0.0,100.0,Safari,2023-02-11,desktop,100.0,1,Macintosh,2,1.0,2,1.0,2,True,219096830
35.4,44.0,40.0,Chrome,2023-02-11,desktop,55.55555555555556,4,Windows,9,1.8,5,1.0,5,True,219096830
20.0,30.0,66.66666666666666,Chrome,2023-02-11,mobile,60.0,2,Android,5,1.6666666666666667,3,1.0,3,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-02-11,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
49.04761904761905,38.18518518518518,38.095238095238095,Safari,2023-02-11,mobile,43.75,19,iOS,48,2.2857142857142856,21,1.05,20,True,219096830
0.0,0.0,100.0,Safari,2023-02-11,tablet,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-12,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-12,desktop,100.0,5,Macintosh,5,1.0,5,1.0,5,True,219096830
55.0,55.0,0.0,Safari,2023-02-12,desktop,50.0,1,Macintosh,2,2.0,1,1.0,1,True,219096830
19.5,19.5,72.22222222222221,Chrome,2023-02-12,desktop,50.0,17,Windows,36,2.0,18,1.0,18,True,219096830
0.0,0.0,100.0,Opera Mini,2023-02-12,mobile,100.0,1,(not set),1,1.0,1,1.0,1,True,219096830
69.0,69.0,0.0,Android Webview,2023-02-12,mobile,50.0,1,Android,2,2.0,1,1.0,1,True,219096830
224.88888888888889,91.95454545454544,44.44444444444444,Chrome,2023-02-12,mobile,29.03225806451613,8,Android,31,3.4444444444444446,9,1.125,8,True,219096830
47.6,39.833333333333336,60.0,Samsung Internet,2023-02-12,mobile,45.45454545454545,3,Android,11,2.2,5,1.6666666666666667,3,True,219096830
0.0,0.0,100.0,Chrome,2023-02-12,mobile,100.0,2,iOS,2,1.0,2,1.0,2,True,219096830
17.76,29.6,60.0,Safari,2023-02-12,mobile,62.5,18,iOS,40,1.6,25,1.25,20,True,219096830
144.0,71.5,0.0,Safari (in-app),2023-02-12,mobile,33.33333333333333,1,iOS,3,3.0,1,1.0,1,True,219096830
211.0,211.0,50.0,Chrome,2023-02-12,tablet,50.0,1,iOS,4,2.0,2,2.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-13,desktop,100.0,1,Chrome OS,1,1.0,1,1.0,1,True,219096830
11.0,11.0,0.0,Chrome,2023-02-13,desktop,50.0,0,Macintosh,2,2.0,1,1.0,1,True,219096830
4.0,8.0,50.0,Safari,2023-02-13,desktop,66.66666666666666,1,Macintosh,3,1.5,2,1.0,2,True,219096830
64.55555555555556,64.55555555555556,55.55555555555556,Chrome,2023-02-13,desktop,50.0,9,Windows,36,2.0,18,1.125,16,True,219096830
141.66666666666666,60.71428571428572,33.33333333333333,Edge,2023-02-13,desktop,30.0,2,Windows,10,3.333333333333333,3,1.0,3,True,219096830
0.0,0.0,100.0,Android Webview,2023-02-13,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
36.75,42.0,50.0,Chrome,2023-02-13,mobile,53.333333333333336,6,Android,15,1.875,8,1.0,8,True,219096830
120.0,66.66666666666667,0.0,Samsung Internet,2023-02-13,mobile,35.714285714285715,3,Android,14,2.8,5,1.0,5,True,219096830
31.33333333333333,47.0,33.33333333333333,Chrome,2023-02-13,mobile,60.0,3,iOS,5,1.6666666666666667,3,1.0,3,True,219096830
71.375,63.44444444444444,50.0,Safari,2023-02-13,mobile,47.05882352941176,12,iOS,34,2.125,16,1.2307692307692308,13,True,219096830
14.0,28.0,50.0,Safari (in-app),2023-02-13,mobile,66.66666666666666,2,iOS,3,1.5,2,1.0,2,True,219096830
502.0,502.0,50.0,Chrome,2023-02-13,tablet,50.0,0,iOS,4,2.0,2,2.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-14,desktop,100.0,1,(not set),1,1.0,1,1.0,1,True,219096830
19.33333333333333,14.75,33.33333333333333,Chrome,2023-02-14,desktop,42.85714285714285,2,Macintosh,7,2.333333333333333,3,1.0,3,True,219096830
0.0,0.0,100.0,Safari,2023-02-14,desktop,100.0,3,Macintosh,3,1.0,3,1.0,3,True,219096830
20.846153846153847,45.16666666666666,69.23076923076923,Chrome,2023-02-14,desktop,68.42105263157895,9,Windows,19,1.4615384615384617,13,1.0,13,True,219096830
0.0,0.0,100.0,Firefox,2023-02-14,desktop,100.0,1,Windows,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Android Webview,2023-02-14,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
47.27272727272727,65.0,54.54545454545454,Chrome,2023-02-14,mobile,57.89473684210527,10,Android,19,1.7272727272727273,11,1.0,11,True,219096830
3.0,9.0,66.66666666666666,Samsung Internet,2023-02-14,mobile,75.0,2,Android,4,1.3333333333333333,3,1.0,3,True,219096830
2.8,14.0,80.0,Chrome,2023-02-14,mobile,83.33333333333334,3,iOS,6,1.2,5,1.25,4,True,219096830
115.21052631578948,115.21052631578948,63.1578947368421,Safari,2023-02-14,mobile,50.0,15,iOS,38,2.0,19,1.0555555555555556,18,True,219096830
0.0,0.0,100.0,Chrome,2023-02-14,tablet,100.0,1,iOS,2,1.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Chrome,2023-02-15,desktop,100.0,3,(not set),3,1.0,3,1.0,3,True,219096830
0.0,0.0,100.0,Chrome,2023-02-15,desktop,100.0,2,Linux,2,1.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Mozilla Compatible Agent,2023-02-15,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
46.0,23.0,0.0,Safari,2023-02-15,desktop,33.33333333333333,1,Macintosh,3,3.0,1,1.0,1,True,219096830
197.69230769230768,75.6470588235294,23.07692307692308,Chrome,2023-02-15,desktop,27.659574468085108,6,Windows,47,3.615384615384616,13,1.3,10,True,219096830
9.0,27.0,66.66666666666666,Edge,2023-02-15,desktop,75.0,3,Windows,4,1.3333333333333333,3,1.0,3,True,219096830
3.6666666666666665,22.0,83.33333333333334,Chrome,2023-02-15,mobile,85.71428571428571,5,Android,7,1.1666666666666667,6,1.0,6,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-02-15,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
11.333333333333334,17.0,33.33333333333333,Chrome,2023-02-15,mobile,60.0,1,iOS,5,1.6666666666666667,3,3.0,1,True,219096830
20.11764705882353,34.2,64.70588235294117,Safari,2023-02-15,mobile,62.96296296296296,15,iOS,27,1.588235294117647,17,1.0,17,True,219096830
0.0,0.0,100.0,Chrome,2023-02-15,tablet,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-15,tablet,100.0,0,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Safari (in-app),2023-02-15,tablet,100.0,1,iOS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-16,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Safari,2023-02-16,desktop,100.0,2,Macintosh,4,1.0,4,1.3333333333333333,3,True,219096830
90.4375,111.07692307692308,75.0,Chrome,2023-02-16,desktop,55.172413793103445,9,Windows,29,1.8125,16,1.3333333333333333,12,True,219096830
49.0,25.0,0.0,Edge,2023-02-16,desktop,33.33333333333333,1,Windows,3,3.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Firefox,2023-02-16,desktop,100.0,1,Windows,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Android Webview,2023-02-16,mobile,100.0,1,Android,1,1.0,1,1.0,1,True,219096830
6.1,15.5,80.0,Chrome,2023-02-16,mobile,71.42857142857143,9,Android,14,1.4,10,1.0,10,True,219096830
0.0,0.0,100.0,Samsung Internet,2023-02-16,mobile,100.0,1,Android,2,1.0,2,1.0,2,True,219096830
23.2,29.25,60.0,Chrome,2023-02-16,mobile,55.55555555555556,4,iOS,9,1.8,5,1.25,4,True,219096830
12.466666666666669,23.5,66.66666666666666,Safari,2023-02-16,mobile,65.21739130434783,9,iOS,23,1.5333333333333334,15,1.1538461538461535,13,True,219096830
0.0,0.0,100.0,Chrome,2023-02-17,desktop,100.0,1,Chrome OS,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-17,desktop,100.0,1,Linux,1,1.0,1,1.0,1,True,219096830
0.0,0.0,100.0,Chrome,2023-02-17,desktop,100.0,2,Macintosh,2,1.0,2,1.0,2,True,219096830
0.0,0.0,100.0,Safari,2023-02-17,desktop,100.0,1,Macintosh,1,1.0,1,1.0,1,True,219096830
119.875,41.69565217391305,50.0,Chrome,2023-02-17,desktop,25.806451612903224,3,Windows,31,3.875,8,1.1428571428571428,7,True,219096830
61.0,30.25,0.0,Firefox,2023-02-17,desktop,33.33333333333333,1,Windows,6,3.0,2,1.0,2,True,219096830
